number,value,state,datetime_start,datetime_complete,duration_seconds,params_json,fold_sharpes_json,avg_cv_sharpe
2706,2.7438642857142854,TrialState.COMPLETE,2026-04-01T07:54:38.728985,2026-04-01T07:54:41.373291,2.644306,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.2, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2707,2.7438642857142854,TrialState.COMPLETE,2026-04-01T07:54:41.405832,2026-04-01T07:54:43.804265,2.398433,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.2, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2708,2.7504857142857144,TrialState.COMPLETE,2026-04-01T07:54:43.843863,2026-04-01T07:54:46.413811,2.569948,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2709,2.7438642857142854,TrialState.COMPLETE,2026-04-01T07:54:46.445741,2026-04-01T07:54:49.019639,2.573898,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.2, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2710,2.7504857142857144,TrialState.COMPLETE,2026-04-01T07:54:49.058422,2026-04-01T07:54:51.776900,2.718478,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2711,2.7504857142857144,TrialState.COMPLETE,2026-04-01T07:54:51.810484,2026-04-01T07:54:54.204251,2.393767,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2712,2.7504857142857144,TrialState.COMPLETE,2026-04-01T07:54:54.237440,2026-04-01T07:54:56.816337,2.578897,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2713,2.7504857142857144,TrialState.COMPLETE,2026-04-01T07:54:56.858372,2026-04-01T08:02:59.751787,482.893415,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2714,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:02:59.785111,2026-04-01T08:03:02.230844,2.445733,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2715,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:02.265543,2026-04-01T08:03:04.788375,2.522832,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2716,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:04.820497,2026-04-01T08:03:07.334399,2.513902,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2717,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:07.385374,2026-04-01T08:03:09.898140,2.512766,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2718,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:09.938983,2026-04-01T08:03:12.367767,2.428784,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2719,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:12.407292,2026-04-01T08:03:14.955626,2.548334,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2720,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:14.995681,2026-04-01T08:03:17.570149,2.574468,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2721,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:17.612053,2026-04-01T08:03:20.155647,2.543594,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2722,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:20.194943,2026-04-01T08:03:22.736376,2.541433,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2723,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:22.775701,2026-04-01T08:03:25.346015,2.570314,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2724,2.7504857142857144,TrialState.COMPLETE,2026-04-01T08:03:25.377592,2026-04-01T08:03:27.970484,2.592892,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2725,-1000000000.0,TrialState.COMPLETE,2026-04-01T08:03:28.009373,2026-04-01T08:03:30.536903,2.52753,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 28, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2726,2.9231285714285713,TrialState.COMPLETE,2026-04-01T08:03:30.568534,2026-04-01T08:03:33.140544,2.57201,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2727,1.8913071428571429,TrialState.COMPLETE,2026-04-01T08:03:33.182320,2026-04-01T08:03:35.803345,2.621025,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 28, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.5, ""trail_tp"": false, ""use_trailing"": false}",{},
2728,2.9231285714285713,TrialState.COMPLETE,2026-04-01T08:03:35.845211,2026-04-01T08:03:38.479997,2.634786,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2729,2.9231285714285713,TrialState.COMPLETE,2026-04-01T08:03:38.523328,2026-04-01T08:03:41.014135,2.490807,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2730,1.8913071428571429,TrialState.COMPLETE,2026-04-01T08:03:41.061399,2026-04-01T08:03:43.640399,2.579,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 28, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2731,1.8913071428571429,TrialState.COMPLETE,2026-04-01T08:03:43.680236,2026-04-01T08:14:45.171878,661.491642,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 28, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.5, ""trail_tp"": false, ""use_trailing"": false}",{},
2732,-1000000000.0,TrialState.COMPLETE,2026-04-01T08:14:45.227881,2026-04-01T08:14:47.755822,2.527941,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.7, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2733,-1000000000.0,TrialState.COMPLETE,2026-04-01T08:14:47.789765,2026-04-01T08:14:50.264854,2.475089,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 91, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2734,1.6056285714285716,TrialState.COMPLETE,2026-04-01T08:14:50.318364,2026-04-01T08:14:52.821498,2.503134,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.7, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 28, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.5, ""trail_tp"": false, ""use_trailing"": false}",{},
2735,-1000000000.0,TrialState.COMPLETE,2026-04-01T08:14:52.863170,2026-04-01T08:14:55.437695,2.574525,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 91, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.4, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2736,1.5626000000000002,TrialState.COMPLETE,2026-04-01T08:14:55.479906,2026-04-01T08:14:57.951478,2.471572,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.7, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 28, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
2737,2.9323928571428572,TrialState.COMPLETE,2026-04-01T08:14:57.994144,2026-04-01T08:15:00.528971,2.534827,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.4, ""trail_mult"": 3.5, ""trail_tp"": false, ""use_trailing"": false}",{},
2738,1.7648214285714285,TrialState.COMPLETE,2026-04-01T08:15:00.564487,2026-04-01T08:15:03.164095,2.599608,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 91, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.7, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 27, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.4, ""trail_mult"": 3.5, ""trail_tp"": false, ""use_trailing"": false}",{},
2739,1.8947928571428574,TrialState.COMPLETE,2026-04-01T08:15:03.207082,2026-04-01T08:15:05.851677,2.644595,"{""atr_window"": 18, ""bb_std_dev"": 2.45, ""bb_window"": 21, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.0, ""macd_k_mid"": 0.7, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 90, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.7, ""time_stop"": 28, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 5.4, ""trail_mult"": 3.5, ""trail_tp"": false, ""use_trailing"": false}",{},
